Test_ID,Sample_ID,Ts,IF,Time,Flux_t
2,15,85,0.5,10080,0.9429
2,16,85,0.5,10080,0.9463
2,17,85,0.5,10080,0.9658
2,18,85,0.5,10080,0.944
2,19,85,0.5,10080,0.9617
2,20,85,0.5,10080,0.9623
2,21,85,0.5,10080,0.9701
2,22,85,0.5,10080,0.9509
2,23,85,0.5,10080,0.9546
2,24,85,0.5,10080,0.9542
2,25,85,0.5,10080,0.9695
2,1,85,0.5,10500,0.9606
2,2,85,0.5,10500,0.9667
2,3,85,0.5,10500,0.9548
2,4,85,0.5,10500,0.9638
2,5,85,0.5,10500,0.958
2,6,85,0.5,10500,0.9553
2,7,85,0.5,10500,0.9684
2,8,85,0.5,10500,0.9652
2,9,85,0.5,10500,0.9645
2,10,85,0.5,10500,0.9485
2,11,85,0.5,10500,0.9749
2,12,85,0.5,10500,0.9543
2,13,85,0.5,10500,0.9419
2,14,85,0.5,10500,0.9701
2,15,85,0.5,10500,0.9534
2,16,85,0.5,10500,0.9542
2,17,85,0.5,10500,0.973
2,18,85,0.5,10500,0.9466
2,19,85,0.5,10500,0.9703
2,20,85,0.5,10500,0.9668
2,21,85,0.5,10500,0.9516
2,22,85,0.5,10500,0.9498
2,23,85,0.5,10500,0.9591
2,24,85,0.5,10500,0.9459
2,25,85,0.5,10500,0.974
2,1,85,0.5,11000,0.9679
2,2,85,0.5,11000,0.9734
2,3,85,0.5,11000,0.9593
2,4,85,0.5,11000,0.9673
2,5,85,0.5,11000,0.9673
2,6,85,0.5,11000,0.9561
2,7,85,0.5,11000,0.9741
2,8,85,0.5,11000,0.9696
2,9,85,0.5,11000,0.9689
2,10,85,0.5,11000,0.9498
2,11,85,0.5,11000,0.9794
2,12,85,0.5,11000,0.9658
2,13,85,0.5,11000,0.9362
2,14,85,0.5,11000,0.9634
2,15,85,0.5,11000,0.9421
2,16,85,0.5,11000,0.9399
2,17,85,0.5,11000,0.963
2,18,85,0.5,11000,0.9398
2,19,85,0.5,11000,0.9627
2,20,85,0.5,11000,0.9617
2,21,85,0.5,11000,0.9484
2,22,85,0.5,11000,0.9479
2,23,85,0.5,11000,0.9523
2,24,85,0.5,11000,0.9455
2,25,85,0.5,11000,0.9702
3,1,85,0.75,0,1
3,2,85,0.75,0,1
3,3,85,0.75,0,1
3,4,85,0.75,0,1
3,5,85,0.75,0,1
3,6,85,0.75,0,1
3,7,85,0.75,0,1
3,8,85,0.75,0,1
3,9,85,0.75,0,1
3,10,85,0.75,0,1
3,11,85,0.75,0,1
3,12,85,0.75,0,1
3,13,85,0.75,0,1
3,14,85,0.75,0,1
3,15,85,0.75,0,1
3,16,85,0.75,0,1
3,17,85,0.75,0,1
3,18,85,0.75,0,1
3,19,85,0.75,0,1
3,20,85,0.75,0,1
3,21,85,0.75,0,1
3,22,85,0.75,0,1
3,23,85,0.75,0,1
3,24,85,0.75,0,1
3,25,85,0.75,0,1
3,1,85,0.75,168,0.9812
3,2,85,0.75,168,0.9863
3,3,85,0.75,168,0.9747
3,4,85,0.75,168,0.9789
3,5,85,0.75,168,0.9744
3,6,85,0.75,168,0.9926
3,7,85,0.75,168,0.9748
3,8,85,0.75,168,0.9834
3,9,85,0.75,168,0.9802
3,10,85,0.75,168,0.9791
3,11,85,0.75,168,0.9909
3,12,85,0.75,168,0.9789
3,13,85,0.75,168,0.9794
3,14,85,0.75,168,0.976
3,15,85,0.75,168,0.9771
3,16,85,0.75,168,0.9816
3,17,85,0.75,168,0.9786
3,18,85,0.75,168,0.9884
3,19,85,0.75,168,0.9896
3,20,85,0.75,168,0.978
3,21,85,0.75,168,0.9777
3,22,85,0.75,168,0.9694
3,23,85,0.75,168,0.9755
3,24,85,0.75,168,0.988
3,25,85,0.75,168,0.9851
3,1,85,0.75,1008,0.9914
3,2,85,0.75,1008,0.9892
3,3,85,0.75,1008,0.9767
3,4,85,0.75,1008,0.9701
3,5,85,0.75,1008,0.971
3,6,85,0.75,1008,0.9767
3,7,85,0.75,1008,0.952
3,8,85,0.75,1008,0.9717
3,9,85,0.75,1008,0.9581
3,10,85,0.75,1008,1.0122
3,11,85,0.75,1008,0.9996
3,12,85,0.75,1008,1.0028
3,13,85,0.75,1008,0.9812
3,14,85,0.75,1008,0.984
3,15,85,0.75,1008,0.9807
3,16,85,0.75,1008,0.9887
3,17,85,0.75,1008,0.9927
3,18,85,0.75,1008,1.0072
3,19,85,0.75,1008,0.9963
3,20,85,0.75,1008,1.009
3,21,85,0.75,1008,0.9821
3,22,85,0.75,1008,0.9861
3,23,85,0.75,1008,0.9856
3,24,85,0.75,1008,0.9928
3,25,85,0.75,1008,0.9988
3,1,85,0.75,1512,0.9899
3,2,85,0.75,1512,0.9854
3,3,85,0.75,1512,0.9759
3,4,85,0.75,1512,0.9671
3,5,85,0.75,1512,0.9711
3,6,85,0.75,1512,0.9716
3,7,85,0.75,1512,0.9515
3,8,85,0.75,1512,0.9709
3,9,85,0.75,1512,0.9591
3,10,85,0.75,1512,1.0032
3,11,85,0.75,1512,0.9959
3,12,85,0.75,1512,0.9812
3,13,85,0.75,1512,0.9803
3,14,85,0.75,1512,0.9698
3,15,85,0.75,1512,0.9814
3,16,85,0.75,1512,0.9869
3,17,85,0.75,1512,0.9774
3,18,85,0.75,1512,0.9978
3,19,85,0.75,1512,0.9928
3,20,85,0.75,1512,0.9934
3,21,85,0.75,1512,0.9823
3,22,85,0.75,1512,0.9654
3,23,85,0.75,1512,0.9774
3,24,85,0.75,1512,0.992
3,25,85,0.75,1512,0.9913
3,1,85,0.75,2016,0.9808
3,2,85,0.75,2016,0.9758
3,3,85,0.75,2016,0.9643
3,4,85,0.75,2016,0.9584
3,5,85,0.75,2016,0.9585
3,6,85,0.75,2016,0.9665
3,7,85,0.75,2016,0.9452
3,8,85,0.75,2016,0.9679
3,9,85,0.75,2016,0.9537
3,10,85,0.75,2016,1.0086
3,11,85,0.75,2016,1.0038
3,12,85,0.75,2016,0.9865
3,13,85,0.75,2016,0.9858
3,14,85,0.75,2016,0.9696
3,15,85,0.75,2016,0.9855
3,16,85,0.75,2016,0.9887
3,17,85,0.75,2016,0.9839
3,18,85,0.75,2016,1.0026
3,19,85,0.75,2016,1.0031
3,20,85,0.75,2016,0.9993
3,21,85,0.75,2016,0.99
3,22,85,0.75,2016,0.9676
3,23,85,0.75,2016,0.9936
3,24,85,0.75,2016,1.0022
3,25,85,0.75,2016,0.9799
3,1,85,0.75,2520,0.9793
3,2,85,0.75,2520,0.9744
3,3,85,0.75,2520,0.9615
3,4,85,0.75,2520,0.9555
3,5,85,0.75,2520,0.9539
3,6,85,0.75,2520,0.9857
3,7,85,0.75,2520,0.9456
3,8,85,0.75,2520,0.9652
3,9,85,0.75,2520,0.9603
3,10,85,0.75,2520,1.0021
3,11,85,0.75,2520,0.9962
3,12,85,0.75,2520,0.9867
3,13,85,0.75,2520,0.9779
3,14,85,0.75,2520,0.9694
3,15,85,0.75,2520,0.9794
3,16,85,0.75,2520,0.9839
3,17,85,0.75,2520,0.9943
3,18,85,0.75,2520,1.0047
3,19,85,0.75,2520,0.9975
3,20,85,0.75,2520,1.0104
3,21,85,0.75,2520,0.9832
3,22,85,0.75,2520,0.9794
3,23,85,0.75,2520,0.9879
3,24,85,0.75,2520,0.9961
3,25,85,0.75,2520,0.997
3,1,85,0.75,3024,0.9872
3,2,85,0.75,3024,0.9804
3,3,85,0.75,3024,0.9694
3,4,85,0.75,3024,0.9605
3,5,85,0.75,3024,0.9618
3,6,85,0.75,3024,0.9777
3,7,85,0.75,3024,0.9433
3,8,85,0.75,3024,0.9643
3,9,85,0.75,3024,0.9666
3,10,85,0.75,3024,0.9973
3,11,85,0.75,3024,0.9957
3,12,85,0.75,3024,0.9741
3,13,85,0.75,3024,0.9775
3,14,85,0.75,3024,0.9529
3,15,85,0.75,3024,0.9748
3,16,85,0.75,3024,0.9836
3,17,85,0.75,3024,0.9726
3,18,85,0.75,3024,0.993
3,19,85,0.75,3024,0.9966
3,20,85,0.75,3024,0.9873
3,21,85,0.75,3024,0.9812
3,22,85,0.75,3024,0.9572
3,23,85,0.75,3024,0.9822
3,24,85,0.75,3024,0.9954
3,25,85,0.75,3024,0.9785
3,1,85,0.75,3528,0.9611
3,2,85,0.75,3528,0.967
3,3,85,0.75,3528,0.9574
3,4,85,0.75,3528,0.9472
3,5,85,0.75,3528,0.9473
3,6,85,0.75,3528,0.9516
3,7,85,0.75,3528,0.9383
3,8,85,0.75,3528,0.9535
3,9,85,0.75,3528,0.9404
3,10,85,0.75,3528,0.9955
3,11,85,0.75,3528,0.9958
3,12,85,0.75,3528,0.9755
3,13,85,0.75,3528,0.9795
3,14,85,0.75,3528,0.9573
3,15,85,0.75,3528,0.9763
3,16,85,0.75,3528,0.9859
3,17,85,0.75,3528,0.9795
3,18,85,0.75,3528,0.9877
3,19,85,0.75,3528,0.9939
3,20,85,0.75,3528,0.9865
3,21,85,0.75,3528,0.9799
3,22,85,0.75,3528,0.9548
3,23,85,0.75,3528,0.9801
3,24,85,0.75,3528,0.9935
3,25,85,0.75,3528,0.9819
3,1,85,0.75,4032,0.9598
3,2,85,0.75,4032,0.9645
3,3,85,0.75,4032,0.9499
3,4,85,0.75,4032,0.9404
3,5,85,0.75,4032,0.9394
3,6,85,0.75,4032,0.9637
3,7,85,0.75,4032,0.9369
3,8,85,0.75,4032,0.9512
3,9,85,0.75,4032,0.9425
3,10,85,0.75,4032,0.9844
3,11,85,0.75,4032,0.9911
3,12,85,0.75,4032,0.968
3,13,85,0.75,4032,0.9761
3,14,85,0.75,4032,0.9521
3,15,85,0.75,4032,0.9721
3,16,85,0.75,4032,0.981
3,17,85,0.75,4032,0.9744
3,18,85,0.75,4032,0.9902
3,19,85,0.75,4032,0.9955
3,20,85,0.75,4032,0.9927
3,21,85,0.75,4032,0.9796
3,22,85,0.75,4032,0.9655
3,23,85,0.75,4032,0.9824
3,24,85,0.75,4032,0.9949
3,25,85,0.75,4032,0.9969
3,1,85,0.75,4536,0.9758
3,2,85,0.75,4536,0.9717
3,3,85,0.75,4536,0.9542
3,4,85,0.75,4536,0.9496
3,5,85,0.75,4536,0.9477
3,6,85,0.75,4536,0.9867
3,7,85,0.75,4536,0.9392
3,8,85,0.75,4536,0.9546
3,9,85,0.75,4536,0.9691
3,10,85,0.75,4536,0.9892
3,11,85,0.75,4536,0.9857
3,12,85,0.75,4536,0.9676
3,13,85,0.75,4536,0.9682
3,14,85,0.75,4536,0.9472
3,15,85,0.75,4536,0.9695
3,16,85,0.75,4536,0.9764
3,17,85,0.75,4536,0.9654
3,18,85,0.75,4536,0.9861
3,19,85,0.75,4536,0.9909
3,20,85,0.75,4536,0.9801
3,21,85,0.75,4536,0.9745
3,22,85,0.75,4536,0.946
3,23,85,0.75,4536,0.9768
3,24,85,0.75,4536,0.9876
3,25,85,0.75,4536,0.9741
3,1,85,0.75,5040,0.9687
3,2,85,0.75,5040,0.9677
3,3,85,0.75,5040,0.9448
3,4,85,0.75,5040,0.9466
3,5,85,0.75,5040,0.9406
3,6,85,0.75,5040,0.9549
3,7,85,0.75,5040,0.935
3,8,85,0.75,5040,0.948
3,9,85,0.75,5040,0.9384
3,10,85,0.75,5040,0.9949
3,11,85,0.75,5040,0.9909
3,12,85,0.75,5040,0.9795
3,13,85,0.75,5040,0.9746
3,14,85,0.75,5040,0.9626
3,15,85,0.75,5040,0.9733
3,16,85,0.75,5040,0.9812
3,17,85,0.75,5040,0.9838
3,18,85,0.75,5040,0.998
3,19,85,0.75,5040,0.9983
3,20,85,0.75,5040,1.0052
3,21,85,0.75,5040,0.9844
3,22,85,0.75,5040,0.9711
3,23,85,0.75,5040,0.9874
3,24,85,0.75,5040,0.9941
3,25,85,0.75,5040,0.9936
3,1,85,0.75,5544,0.9675
3,2,85,0.75,5544,0.97
3,3,85,0.75,5544,0.9474
3,4,85,0.75,5544,0.9478
3,5,85,0.75,5544,0.9426
3,6,85,0.75,5544,0.9685
3,7,85,0.75,5544,0.9305
3,8,85,0.75,5544,0.9448
3,9,85,0.75,5544,0.9495
3,10,85,0.75,5544,0.9989
3,11,85,0.75,5544,0.9901
3,12,85,0.75,5544,0.9742
3,13,85,0.75,5544,0.9721
3,14,85,0.75,5544,0.9528
3,15,85,0.75,5544,0.9693
3,16,85,0.75,5544,0.9753
3,17,85,0.75,5544,0.9707
3,18,85,0.75,5544,0.9896
3,19,85,0.75,5544,0.9964
3,20,85,0.75,5544,0.9837
3,21,85,0.75,5544,0.9818
3,22,85,0.75,5544,0.9606
3,23,85,0.75,5544,0.9828
3,24,85,0.75,5544,0.9922
3,25,85,0.75,5544,0.9794
3,1,85,0.75,6048,0.9625
3,2,85,0.75,6048,0.9638
3,3,85,0.75,6048,0.9373
3,4,85,0.75,6048,0.9431
3,5,85,0.75,6048,0.9356
3,6,85,0.75,6048,0.948
3,7,85,0.75,6048,0.9264
3,8,85,0.75,6048,0.943
3,9,85,0.75,6048,0.9303
3,10,85,0.75,6048,0.9925
3,11,85,0.75,6048,0.9917
3,12,85,0.75,6048,0.975
3,13,85,0.75,6048,0.9727
3,14,85,0.75,6048,0.9539
3,15,85,0.75,6048,0.9791
3,16,85,0.75,6048,0.9829
3,17,85,0.75,6048,0.9719
3,18,85,0.75,6048,0.9836
3,19,85,0.75,6048,0.9919
3,20,85,0.75,6048,0.9707
3,21,85,0.75,6048,0.9794
3,22,85,0.75,6048,0.9445
3,23,85,0.75,6048,0.9795
3,24,85,0.75,6048,0.9857
3,25,85,0.75,6048,0.9758
4,1,105,0.35,0,1
4,2,105,0.35,0,1
4,3,105,0.35,0,1
4,4,105,0.35,0,1
4,5,105,0.35,0,1
4,6,105,0.35,0,1
4,7,105,0.35,0,1
4,8,105,0.35,0,1
4,9,105,0.35,0,1
4,10,105,0.35,0,1
4,11,105,0.35,0,1
4,12,105,0.35,0,1
4,13,105,0.35,0,1
4,14,105,0.35,0,1
4,15,105,0.35,0,1
4,16,105,0.35,0,1
4,17,105,0.35,0,1
4,18,105,0.35,0,1
4,19,105,0.35,0,1
4,20,105,0.35,0,1
4,21,105,0.35,0,1
4,22,105,0.35,0,1
4,23,105,0.35,0,1
4,24,105,0.35,0,1
4,25,105,0.35,0,1
4,1,105,0.35,168,0.9709
4,2,105,0.35,168,0.9749
4,3,105,0.35,168,0.9805
4,4,105,0.35,168,0.9652
4,5,105,0.35,168,0.9688
4,6,105,0.35,168,0.9833
4,7,105,0.35,168,0.9701
4,8,105,0.35,168,0.9684
4,9,105,0.35,168,0.9897
4,10,105,0.35,168,0.9688
4,11,105,0.35,168,0.9813
4,12,105,0.35,168,0.9883
4,13,105,0.35,168,0.9738
4,14,105,0.35,168,0.9666
4,15,105,0.35,168,0.9749
4,16,105,0.35,168,0.9759
4,17,105,0.35,168,0.9725
4,18,105,0.35,168,0.9711
4,19,105,0.35,168,0.9758
4,20,105,0.35,168,0.9805
4,21,105,0.35,168,0.9708
4,22,105,0.35,168,0.9762
4,23,105,0.35,168,0.9902
4,24,105,0.35,168,0.976
4,25,105,0.35,168,0.9734
4,1,105,0.35,1008,0.9831
4,2,105,0.35,1008,0.9736
4,3,105,0.35,1008,0.989
4,4,105,0.35,1008,0.9592
4,5,105,0.35,1008,0.9818
4,6,105,0.35,1008,0.9795
4,7,105,0.35,1008,0.9816
4,8,105,0.35,1008,0.9678
4,9,105,0.35,1008,0.9949
4,10,105,0.35,1008,0.9776
4,11,105,0.35,1008,0.9754
4,12,105,0.35,1008,0.9908
4,13,105,0.35,1008,0.9773
4,14,105,0.35,1008,0.9726
4,15,105,0.35,1008,0.97
4,16,105,0.35,1008,0.9672
4,17,105,0.35,1008,0.9661
4,18,105,0.35,1008,0.9785
4,19,105,0.35,1008,0.9816
4,20,105,0.35,1008,0.97
4,21,105,0.35,1008,0.9676
4,22,105,0.35,1008,0.9619
4,23,105,0.35,1008,0.9866
4,24,105,0.35,1008,0.9671
4,25,105,0.35,1008,0.9624
4,1,105,0.35,1512,0.9693
4,2,105,0.35,1512,0.9646
4,3,105,0.35,1512,0.973
4,4,105,0.35,1512,0.96
4,5,105,0.35,1512,0.9708
4,6,105,0.35,1512,0.9697
4,7,105,0.35,1512,0.9701
4,8,105,0.35,1512,0.9778
4,9,105,0.35,1512,0.9895
4,10,105,0.35,1512,0.9752
4,11,105,0.35,1512,0.9773
4,12,105,0.35,1512,0.9846
4,13,105,0.35,1512,0.9723
4,14,105,0.35,1512,0.9691
4,15,105,0.35,1512,0.9646
4,16,105,0.35,1512,0.9603
4,17,105,0.35,1512,0.9575
4,18,105,0.35,1512,0.9752
4,19,105,0.35,1512,0.975
4,20,105,0.35,1512,0.9672
4,21,105,0.35,1512,0.9609
4,22,105,0.35,1512,0.9699
4,23,105,0.35,1512,0.9724
4,24,105,0.35,1512,0.964
4,25,105,0.35,1512,0.9627
4,1,105,0.35,2016,0.9817
4,2,105,0.35,2016,0.9607
4,3,105,0.35,2016,0.9766
4,4,105,0.35,2016,0.9575
4,5,105,0.35,2016,0.9794
4,6,105,0.35,2016,0.9667
4,7,105,0.35,2016,0.9658
4,8,105,0.35,2016,0.9713
4,9,105,0.35,2016,0.9897
4,10,105,0.35,2016,0.9853
4,11,105,0.35,2016,0.9891
4,12,105,0.35,2016,0.9942
4,13,105,0.35,2016,0.9761
4,14,105,0.35,2016,0.9665
4,15,105,0.35,2016,0.9626
4,16,105,0.35,2016,0.9562
4,17,105,0.35,2016,0.9538
4,18,105,0.35,2016,0.9838
4,19,105,0.35,2016,0.9752
4,20,105,0.35,2016,0.9711
4,21,105,0.35,2016,0.9619
4,22,105,0.35,2016,0.9665
4,23,105,0.35,2016,0.9722
4,24,105,0.35,2016,0.9633
4,25,105,0.35,2016,0.9637
4,1,105,0.35,2520,0.9684
4,2,105,0.35,2520,0.9577
4,3,105,0.35,2520,0.9796
4,4,105,0.35,2520,0.957
4,5,105,0.35,2520,0.9649
4,6,105,0.35,2520,0.9719
4,7,105,0.35,2520,0.975
4,8,105,0.35,2520,0.9645
4,9,105,0.35,2520,0.9855
4,10,105,0.35,2520,0.9791
4,11,105,0.35,2520,0.9764
4,12,105,0.35,2520,0.9877
4,13,105,0.35,2520,0.9789
4,14,105,0.35,2520,0.9723
4,15,105,0.35,2520,0.9568
4,16,105,0.35,2520,0.9531
4,17,105,0.35,2520,0.9669
4,18,105,0.35,2520,0.9784
4,19,105,0.35,2520,0.9715
4,20,105,0.35,2520,0.9735
4,21,105,0.35,2520,0.9711
4,22,105,0.35,2520,0.9717
4,23,105,0.35,2520,0.976
4,24,105,0.35,2520,0.9626
4,25,105,0.35,2520,0.9653
4,1,105,0.35,3024,0.9733
4,2,105,0.35,3024,0.9794
4,3,105,0.35,3024,0.979
4,4,105,0.35,3024,0.9616
4,5,105,0.35,3024,0.9692
4,6,105,0.35,3024,0.9683
4,7,105,0.35,3024,0.9721
4,8,105,0.35,3024,0.9675
4,9,105,0.35,3024,0.9799
4,10,105,0.35,3024,0.9677
4,11,105,0.35,3024,0.9603
4,12,105,0.35,3024,0.9869
4,13,105,0.35,3024,0.9779
4,14,105,0.35,3024,0.9711
4,15,105,0.35,3024,0.9664
4,16,105,0.35,3024,0.9644
4,17,105,0.35,3024,0.9722
4,18,105,0.35,3024,0.9631
4,19,105,0.35,3024,0.9672
4,20,105,0.35,3024,0.9764
4,21,105,0.35,3024,0.9698
4,22,105,0.35,3024,0.9832
4,23,105,0.35,3024,0.9785
4,24,105,0.35,3024,0.9725
4,25,105,0.35,3024,0.9691
4,1,105,0.35,3528,0.9702
4,2,105,0.35,3528,0.9639
4,3,105,0.35,3528,0.9803
4,4,105,0.35,3528,0.9594
4,5,105,0.35,3528,0.9706
4,6,105,0.35,3528,0.9656
4,7,105,0.35,3528,0.9726
4,8,105,0.35,3528,0.9712
4,9,105,0.35,3528,0.9856
4,10,105,0.35,3528,0.9691
4,11,105,0.35,3528,0.9748
4,12,105,0.35,3528,0.9897
4,13,105,0.35,3528,0.9795
4,14,105,0.35,3528,0.9691
4,15,105,0.35,3528,0.9631
4,16,105,0.35,3528,0.9607
4,17,105,0.35,3528,0.9599
4,18,105,0.35,3528,0.9723
4,19,105,0.35,3528,0.9724
4,20,105,0.35,3528,0.9709
4,21,105,0.35,3528,0.967
4,22,105,0.35,3528,0.9677
4,23,105,0.35,3528,0.9734
4,24,105,0.35,3528,0.9689
4,25,105,0.35,3528,0.9639
4,1,105,0.35,4032,0.9621
4,2,105,0.35,4032,0.9721
4,3,105,0.35,4032,0.9807
4,4,105,0.35,4032,0.95
4,5,105,0.35,4032,0.9635
4,6,105,0.35,4032,0.9587
4,7,105,0.35,4032,0.9636
4,8,105,0.35,4032,0.9655
4,9,105,0.35,4032,0.9853
4,10,105,0.35,4032,0.9665
4,11,105,0.35,4032,0.9636
4,12,105,0.35,4032,0.9878
4,13,105,0.35,4032,0.9728
4,14,105,0.35,4032,0.9665
4,15,105,0.35,4032,0.9569
4,16,105,0.35,4032,0.9647
4,17,105,0.35,4032,0.9543
4,18,105,0.35,4032,0.9657
4,19,105,0.35,4032,0.9665
4,20,105,0.35,4032,0.9812
4,21,105,0.35,4032,0.9613
4,22,105,0.35,4032,0.9866
4,23,105,0.35,4032,0.9802
4,24,105,0.35,4032,0.9673
4,25,105,0.35,4032,0.9657
4,1,105,0.35,4536,0.9732
4,2,105,0.35,4536,0.9666
4,3,105,0.35,4536,0.984
4,4,105,0.35,4536,0.9599
4,5,105,0.35,4536,0.9703
4,6,105,0.35,4536,0.9691
4,7,105,0.35,4536,0.9784
4,8,105,0.35,4536,0.971
4,9,105,0.35,4536,0.9873
4,10,105,0.35,4536,0.9746
4,11,105,0.35,4536,0.969
4,12,105,0.35,4536,0.9932
4,13,105,0.35,4536,0.9798
4,14,105,0.35,4536,0.9692
4,15,105,0.35,4536,0.9646
4,16,105,0.35,4536,0.9608
4,17,105,0.35,4536,0.9597
4,18,105,0.35,4536,0.9687
4,19,105,0.35,4536,0.9688
4,20,105,0.35,4536,0.9799
4,21,105,0.35,4536,0.9677
4,22,105,0.35,4536,0.9742
4,23,105,0.35,4536,0.9789
4,24,105,0.35,4536,0.9693
4,25,105,0.35,4536,0.964
4,1,105,0.35,5040,0.9838
4,2,105,0.35,5040,0.9651
4,3,105,0.35,5040,0.985
4,4,105,0.35,5040,0.9568
4,5,105,0.35,5040,0.9843
4,6,105,0.35,5040,0.9655
4,7,105,0.35,5040,0.9701
4,8,105,0.35,5040,0.9854
4,9,105,0.35,5040,0.9879
4,10,105,0.35,5040,0.9627
4,11,105,0.35,5040,0.9608
4,12,105,0.35,5040,0.987
4,13,105,0.35,5040,0.9778
4,14,105,0.35,5040,0.968
4,15,105,0.35,5040,0.9671
4,16,105,0.35,5040,0.9633
4,17,105,0.35,5040,0.9581
4,18,105,0.35,5040,0.9594
4,19,105,0.35,5040,0.9666
4,20,105,0.35,5040,0.9758
4,21,105,0.35,5040,0.9642
4,22,105,0.35,5040,0.9728
4,23,105,0.35,5040,0.9822
4,24,105,0.35,5040,0.9687
4,25,105,0.35,5040,0.9673
4,1,105,0.35,5544,0.9879
4,2,105,0.35,5544,0.9595
4,3,105,0.35,5544,0.9853
4,4,105,0.35,5544,0.9537
4,5,105,0.35,5544,0.9848
4,6,105,0.35,5544,0.964
4,7,105,0.35,5544,0.9701
4,8,105,0.35,5544,0.9841
4,9,105,0.35,5544,0.9901
4,10,105,0.35,5544,0.9654
4,11,105,0.35,5544,0.9588
4,12,105,0.35,5544,0.9821
4,13,105,0.35,5544,0.9786
4,14,105,0.35,5544,0.9648
4,15,105,0.35,5544,0.9624
4,16,105,0.35,5544,0.9556
4,17,105,0.35,5544,0.9537
4,18,105,0.35,5544,0.9597
4,19,105,0.35,5544,0.9611
4,20,105,0.35,5544,0.9724
4,21,105,0.35,5544,0.9649
4,22,105,0.35,5544,0.9674
4,23,105,0.35,5544,0.98
4,24,105,0.35,5544,0.9659
4,25,105,0.35,5544,0.9636
4,1,105,0.35,6048,0.9627
4,2,105,0.35,6048,0.9585
4,3,105,0.35,6048,0.9796
4,4,105,0.35,6048,0.9565
4,5,105,0.35,6048,0.9627
4,6,105,0.35,6048,0.9674
4,7,105,0.35,6048,0.9722
4,8,105,0.35,6048,0.9623
4,9,105,0.35,6048,0.9831
4,10,105,0.35,6048,0.9686
4,11,105,0.35,6048,0.9677
4,12,105,0.35,6048,0.9908
4,13,105,0.35,6048,0.9764
4,14,105,0.35,6048,0.9642
4,15,105,0.35,6048,0.9622
4,16,105,0.35,6048,0.9567
4,17,105,0.35,6048,0.9566
4,18,105,0.35,6048,0.9676
4,19,105,0.35,6048,0.969
4,20,105,0.35,6048,0.9745
4,21,105,0.35,6048,0.9642
4,22,105,0.35,6048,0.9712
4,23,105,0.35,6048,0.9784
4,24,105,0.35,6048,0.966
4,25,105,0.35,6048,0.9635
4,1,105,0.35,6552,0.955
4,2,105,0.35,6552,0.9718
4,3,105,0.35,6552,0.9784
4,4,105,0.35,6552,0.9566
4,5,105,0.35,6552,0.9548
4,6,105,0.35,6552,0.9683
4,7,105,0.35,6552,0.974
4,8,105,0.35,6552,0.9592
4,9,105,0.35,6552,0.9813
4,10,105,0.35,6552,0.9621
4,11,105,0.35,6552,0.9579
4,12,105,0.35,6552,0.9863
4,13,105,0.35,6552,0.9739
4,14,105,0.35,6552,0.9609
4,15,105,0.35,6552,0.9584
4,16,105,0.35,6552,0.9583
4,17,105,0.35,6552,0.9532
4,18,105,0.35,6552,0.9588
4,19,105,0.35,6552,0.9628
4,20,105,0.35,6552,0.9897
4,21,105,0.35,6552,0.9611
4,22,105,0.35,6552,0.9861
4,23,105,0.35,6552,0.9768
4,24,105,0.35,6552,0.9637
4,25,105,0.35,6552,0.9597
4,1,105,0.35,7056,0.9567
4,2,105,0.35,7056,0.9547
4,3,105,0.35,7056,0.9752
4,4,105,0.35,7056,0.9461
4,5,105,0.35,7056,0.9618
4,6,105,0.35,7056,0.9504
4,7,105,0.35,7056,0.9542
4,8,105,0.35,7056,0.9574
4,9,105,0.35,7056,0.9759
4,10,105,0.35,7056,0.9535
4,11,105,0.35,7056,0.9783
4,12,105,0.35,7056,0.9882
4,13,105,0.35,7056,0.9666
4,14,105,0.35,7056,0.9553
4,15,105,0.35,7056,0.9509
4,16,105,0.35,7056,0.9469
4,17,105,0.35,7056,0.9479
4,18,105,0.35,7056,0.9774
4,19,105,0.35,7056,0.966
4,20,105,0.35,7056,0.9574
4,21,105,0.35,7056,0.9534
4,22,105,0.35,7056,0.9564
4,23,105,0.35,7056,0.9694
4,24,105,0.35,7056,0.9565
4,25,105,0.35,7056,0.9516
4,1,105,0.35,7560,0.9559
4,2,105,0.35,7560,0.9524
4,3,105,0.35,7560,0.9774
4,4,105,0.35,7560,0.9481
4,5,105,0.35,7560,0.9582
4,6,105,0.35,7560,0.9551
4,7,105,0.35,7560,0.9586
4,8,105,0.35,7560,0.9577
4,9,105,0.35,7560,0.9778
4,10,105,0.35,7560,0.9542
4,11,105,0.35,7560,0.9582
4,12,105,0.35,7560,0.9822
4,13,105,0.35,7560,0.9684
4,14,105,0.35,7560,0.9579
4,15,105,0.35,7560,0.9526
4,16,105,0.35,7560,0.9485
4,17,105,0.35,7560,0.9546
4,18,105,0.35,7560,0.9546
4,19,105,0.35,7560,0.9638
4,20,105,0.35,7560,0.9619
4,21,105,0.35,7560,0.9565
4,22,105,0.35,7560,0.9619
4,23,105,0.35,7560,0.9712
4,24,105,0.35,7560,0.9594
4,25,105,0.35,7560,0.9543
4,1,105,0.35,8064,0.9532
4,2,105,0.35,8064,0.9569
4,3,105,0.35,8064,0.9714
4,4,105,0.35,8064,0.9491
4,5,105,0.35,8064,0.9568
4,6,105,0.35,8064,0.9602
4,7,105,0.35,8064,0.9694
