Test_ID,Sample_ID,Vf,Flux_0,CCT,CCTx,CCTy,Ts,IF,Time,Flux_t,DeltaColor_t
4,8,3.08,117.7,3157,0.4248,0.3961,85,350,4536,98,0.0013
4,9,3.11,121.2,3040,0.4399,0.4146,85,350,4536,98.4,0.0017
4,10,3.06,122.1,3152,0.4257,0.3976,85,350,4536,98.4,0.0012
4,11,3.09,118.8,3034,0.4409,0.4159,85,350,4536,99.9,0.0014
4,12,3.09,114.9,3079,0.4309,0.4002,85,350,4536,99.2,0.0013
4,13,3.07,118.3,3083,0.4317,0.4025,85,350,4536,98.8,0.0016
4,14,3.04,120.9,3147,0.4277,0.4013,85,350,4536,98.5,0.0015
4,15,3.11,119.8,3014,0.4417,0.4152,85,350,4536,99.6,0.0017
4,16,3.08,124.3,3136,0.4275,0.3996,85,350,4536,98.2,0.0014
4,17,3.11,119.4,3056,0.4391,0.415,85,350,4536,98.6,0.0017
4,18,3.06,114.9,3127,0.4276,0.3987,85,350,4536,98.6,0.0015
4,19,3.04,112.8,3036,0.4325,0.3984,85,350,4536,97.8,0.0013
4,20,3.05,108.8,3070,0.4301,0.3974,85,350,4536,98.8,0.0012
4,21,3.06,108.4,3023,0.4334,0.3988,85,350,4536,99.1,0.0012
4,22,3.07,108.3,3024,0.4331,0.3985,85,350,4536,98.9,0.0013
4,23,3.05,108.8,3032,0.433,0.3992,85,350,4536,98.9,0.0015
4,24,3.07,109.7,3031,0.4328,0.3984,85,350,4536,99.1,0.0013
4,25,3.08,113.6,3060,0.4304,0.3968,85,350,4536,98.8,0.0012
4,1,3.11,122.6,3044,0.441,0.4176,85,350,5040,98,0.0017
4,2,3.08,120.3,3115,0.4271,0.3962,85,350,5040,98.4,0.0015
4,3,3.1,119.3,3014,0.4419,0.4156,85,350,5040,98.1,0.0018
4,4,3.06,118.6,3137,0.426,0.3964,85,350,5040,99.3,0.0016
4,5,3.08,114.3,3014,0.4346,0.4003,85,350,5040,98,0.0017
4,6,3.07,119.5,3088,0.4308,0.401,85,350,5040,98,0.0016
4,7,3.07,122,3186,0.4247,0.3993,85,350,5040,98.6,0.0014
4,8,3.08,117.7,3157,0.4248,0.3961,85,350,5040,98.1,0.0013
4,9,3.11,121.2,3040,0.4399,0.4146,85,350,5040,98.2,0.0017
4,10,3.06,122.1,3152,0.4257,0.3976,85,350,5040,97.9,0.0012
4,11,3.09,118.8,3034,0.4409,0.4159,85,350,5040,99.7,0.0015
4,12,3.09,114.9,3079,0.4309,0.4002,85,350,5040,99.2,0.0014
4,13,3.07,118.3,3083,0.4317,0.4025,85,350,5040,98.7,0.0017
4,14,3.04,120.9,3147,0.4277,0.4013,85,350,5040,98.5,0.0016
4,15,3.11,119.8,3014,0.4417,0.4152,85,350,5040,99.8,0.0017
4,16,3.08,124.3,3136,0.4275,0.3996,85,350,5040,97.8,0.0014
4,17,3.11,119.4,3056,0.4391,0.415,85,350,5040,98.6,0.0019
4,18,3.06,114.9,3127,0.4276,0.3987,85,350,5040,99,0.0015
4,19,3.04,112.8,3036,0.4325,0.3984,85,350,5040,98.4,0.0014
4,20,3.05,108.8,3070,0.4301,0.3974,85,350,5040,98.8,0.0013
4,21,3.06,108.4,3023,0.4334,0.3988,85,350,5040,99.2,0.0012
4,22,3.07,108.3,3024,0.4331,0.3985,85,350,5040,99.3,0.0014
4,23,3.05,108.8,3032,0.433,0.3992,85,350,5040,98.9,0.0015
4,24,3.07,109.7,3031,0.4328,0.3984,85,350,5040,99.1,0.0013
4,25,3.08,113.6,3060,0.4304,0.3968,85,350,5040,99,0.0013
4,1,3.11,122.6,3044,0.441,0.4176,85,350,5544,98.3,0.0018
4,2,3.08,120.3,3115,0.4271,0.3962,85,350,5544,98.2,0.0015
4,3,3.1,119.3,3014,0.4419,0.4156,85,350,5544,97.8,0.0018
4,4,3.06,118.6,3137,0.426,0.3964,85,350,5544,99.4,0.0015
4,5,3.08,114.3,3014,0.4346,0.4003,85,350,5544,97.8,0.0016
4,6,3.07,119.5,3088,0.4308,0.401,85,350,5544,97.6,0.0015
4,7,3.07,122,3186,0.4247,0.3993,85,350,5544,98.3,0.0013
4,8,3.08,117.7,3157,0.4248,0.3961,85,350,5544,98,0.0014
4,9,3.11,121.2,3040,0.4399,0.4146,85,350,5544,98.3,0.0017
4,10,3.06,122.1,3152,0.4257,0.3976,85,350,5544,97.9,0.0013
4,11,3.09,118.8,3034,0.4409,0.4159,85,350,5544,99.3,0.0014
4,12,3.09,114.9,3079,0.4309,0.4002,85,350,5544,99.3,0.0013
4,13,3.07,118.3,3083,0.4317,0.4025,85,350,5544,98.3,0.0017
4,14,3.04,120.9,3147,0.4277,0.4013,85,350,5544,98.2,0.0016
4,15,3.11,119.8,3014,0.4417,0.4152,85,350,5544,99.9,0.0017
4,16,3.08,124.3,3136,0.4275,0.3996,85,350,5544,97.6,0.0014
4,17,3.11,119.4,3056,0.4391,0.415,85,350,5544,98.5,0.0019
4,18,3.06,114.9,3127,0.4276,0.3987,85,350,5544,99.1,0.0014
4,19,3.04,112.8,3036,0.4325,0.3984,85,350,5544,98.7,0.0013
4,20,3.05,108.8,3070,0.4301,0.3974,85,350,5544,99.2,0.0013
4,21,3.06,108.4,3023,0.4334,0.3988,85,350,5544,99.5,0.0014
4,22,3.07,108.3,3024,0.4331,0.3985,85,350,5544,99.4,0.0014
4,23,3.05,108.8,3032,0.433,0.3992,85,350,5544,98.8,0.0014
4,24,3.07,109.7,3031,0.4328,0.3984,85,350,5544,99.2,0.0015
4,25,3.08,113.6,3060,0.4304,0.3968,85,350,5544,99,0.0013
4,1,3.11,122.6,3044,0.441,0.4176,85,350,6048,97.7,0.0019
4,2,3.08,120.3,3115,0.4271,0.3962,85,350,6048,98,0.0014
4,3,3.1,119.3,3014,0.4419,0.4156,85,350,6048,97.7,0.0018
4,4,3.06,118.6,3137,0.426,0.3964,85,350,6048,98.6,0.0016
4,5,3.08,114.3,3014,0.4346,0.4003,85,350,6048,97.7,0.0018
4,6,3.07,119.5,3088,0.4308,0.401,85,350,6048,97.2,0.0016
4,7,3.07,122,3186,0.4247,0.3993,85,350,6048,98.1,0.0014
4,8,3.08,117.7,3157,0.4248,0.3961,85,350,6048,97.9,0.0014
4,9,3.11,121.2,3040,0.4399,0.4146,85,350,6048,97.1,0.0018
4,10,3.06,122.1,3152,0.4257,0.3976,85,350,6048,97.7,0.0014
4,11,3.09,118.8,3034,0.4409,0.4159,85,350,6048,99,0.0015
4,12,3.09,114.9,3079,0.4309,0.4002,85,350,6048,98,0.0014
4,13,3.07,118.3,3083,0.4317,0.4025,85,350,6048,98,0.0018
4,14,3.04,120.9,3147,0.4277,0.4013,85,350,6048,97.8,0.0016
4,15,3.11,119.8,3014,0.4417,0.4152,85,350,6048,98.7,0.0018
4,16,3.08,124.3,3136,0.4275,0.3996,85,350,6048,97.4,0.0015
4,17,3.11,119.4,3056,0.4391,0.415,85,350,6048,98.1,0.0021
4,18,3.06,114.9,3127,0.4276,0.3987,85,350,6048,97.9,0.0015
4,19,3.04,112.8,3036,0.4325,0.3984,85,350,6048,97.5,0.0015
4,20,3.05,108.8,3070,0.4301,0.3974,85,350,6048,99.3,0.0014
4,21,3.06,108.4,3023,0.4334,0.3988,85,350,6048,99.2,0.0013
4,22,3.07,108.3,3024,0.4331,0.3985,85,350,6048,98.7,0.0013
4,23,3.05,108.8,3032,0.433,0.3992,85,350,6048,99.1,0.0014
4,24,3.07,109.7,3031,0.4328,0.3984,85,350,6048,99.2,0.0014
4,25,3.08,113.6,3060,0.4304,0.3968,85,350,6048,98.8,0.0013
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,168,100.3,0.0009
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,168,99.1,0.001
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,168,100.7,0.0007
5,4,3.24,205,3062,0.432,0.4006,55,700,168,99.4,0.0009
5,5,3.25,203,3135,0.4271,0.3986,55,700,168,99.9,0.0008
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,168,98.8,0.0009
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,168,99.5,0.0008
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,168,100.5,0.0008
5,9,3.26,206.7,3165,0.425,0.3976,55,700,168,99.5,0.0009
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,168,100.6,0.0007
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,168,100.1,0.001
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,168,98.5,0.001
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,168,100.6,0.0007
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,168,99.9,0.0007
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,168,99.7,0.0009
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,168,98.8,0.0008
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,168,98.5,0.0009
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,168,100.3,0.0006
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,168,100.1,0.0008
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,168,99.1,0.0007
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,168,98.8,0.0011
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,168,98.8,0.0012
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,168,99.7,0.0008
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,168,99,0.0007
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,168,99.3,0.0006
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,1008,99.5,0.0012
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,1008,98.1,0.0014
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,1008,99.7,0.001
5,4,3.24,205,3062,0.432,0.4006,55,700,1008,98.2,0.0012
5,5,3.25,203,3135,0.4271,0.3986,55,700,1008,97.8,0.0012
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,1008,98.1,0.0013
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,1008,98.5,0.0011
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,1008,98.3,0.001
5,9,3.26,206.7,3165,0.425,0.3976,55,700,1008,98.4,0.001
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,1008,99.1,0.0011
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,1008,98,0.0013
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,1008,97.8,0.0013
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,1008,98.6,0.0008
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,1008,98.5,0.001
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,1008,98.5,0.0013
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,1008,98.1,0.001
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,1008,98.1,0.001
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,1008,98.5,0.0009
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,1008,99.1,0.0009
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,1008,99.8,0.001
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,1008,98.1,0.0015
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,1008,99.3,0.0014
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,1008,99.4,0.0011
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,1008,99.9,0.0011
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,1008,98.9,0.001
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,1512,98.6,0.0013
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,1512,97.3,0.0012
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,1512,99,0.0011
5,4,3.24,205,3062,0.432,0.4006,55,700,1512,97.7,0.0012
5,5,3.25,203,3135,0.4271,0.3986,55,700,1512,97.6,0.0012
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,1512,98,0.0014
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,1512,98.1,0.0011
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,1512,98,0.0011
5,9,3.26,206.7,3165,0.425,0.3976,55,700,1512,98,0.0012
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,1512,98.6,0.0011
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,1512,98.2,0.0014
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,1512,97.9,0.0014
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,1512,98.6,0.0009
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,1512,97.7,0.001
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,1512,97.8,0.0013
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,1512,97.9,0.0011
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,1512,97.9,0.0011
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,1512,97.8,0.001
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,1512,98.7,0.0012
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,1512,99.7,0.001
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,1512,98.5,0.0015
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,1512,99.3,0.0015
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,1512,100,0.001
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,1512,99.9,0.0011
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,1512,99.8,0.0011
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,2016,98.8,0.0013
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,2016,98,0.0015
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,2016,99.5,0.0012
5,4,3.24,205,3062,0.432,0.4006,55,700,2016,97.8,0.0014
5,5,3.25,203,3135,0.4271,0.3986,55,700,2016,98.1,0.0014
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,2016,98,0.0015
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,2016,98.5,0.0012
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,2016,98.2,0.0012
5,9,3.26,206.7,3165,0.425,0.3976,55,700,2016,98,0.0013
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,2016,98.7,0.0012
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,2016,97.8,0.0014
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,2016,97.7,0.0014
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,2016,98.6,0.001
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,2016,97.9,0.0013
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,2016,97.8,0.0015
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,2016,97.9,0.0012
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,2016,97.5,0.001
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,2016,97.9,0.0011
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,2016,99.1,0.0012
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,2016,98.6,0.0011
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,2016,98.8,0.0015
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,2016,98.3,0.0016
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,2016,100.1,0.0011
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,2016,99.3,0.0012
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,2016,100,0.0014
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,2520,98.5,0.0015
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,2520,98.2,0.0017
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,2520,99.1,0.0014
5,4,3.24,205,3062,0.432,0.4006,55,700,2520,97.6,0.0015
5,5,3.25,203,3135,0.4271,0.3986,55,700,2520,97.6,0.0016
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,2520,98,0.0016
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,2520,98.6,0.0015
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,2520,97.4,0.0013
5,9,3.26,206.7,3165,0.425,0.3976,55,700,2520,97.8,0.0014
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,2520,98.6,0.0014
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,2520,97.8,0.0016
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,2520,97.8,0.0016
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,2520,97.9,0.0012
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,2520,98.1,0.0015
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,2520,97.7,0.0017
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,2520,98,0.0013
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,2520,97.8,0.0013
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,2520,97.5,0.0013
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,2520,98.8,0.0013
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,2520,98.2,0.0011
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,2520,98.1,0.0014
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,2520,97.8,0.0015
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,2520,99.1,0.0013
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,2520,97.9,0.0011
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,2520,98.9,0.0012
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,3024,99.5,0.0015
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,3024,98.1,0.0016
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,3024,100,0.0013
5,4,3.24,205,3062,0.432,0.4006,55,700,3024,97.9,0.0015
5,5,3.25,203,3135,0.4271,0.3986,55,700,3024,98.2,0.0015
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,3024,97.6,0.0016
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,3024,98.7,0.0014
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,3024,97.8,0.0013
5,9,3.26,206.7,3165,0.425,0.3976,55,700,3024,98,0.0014
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,3024,98.8,0.0014
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,3024,98.7,0.0016
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,3024,97.7,0.0016
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,3024,98.9,0.0012
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,3024,98.4,0.0014
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,3024,97.7,0.0014
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,3024,98.2,0.0013
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,3024,98,0.0013
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,3024,98.1,0.0012
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,3024,99.1,0.0013
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,3024,99,0.0012
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,3024,98.5,0.0016
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,3024,99.2,0.0015
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,3024,99.6,0.0013
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,3024,99.8,0.0013
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,3024,99.5,0.0013
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,3528,99.3,0.0015
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,3528,98.2,0.0017
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,3528,99.6,0.0015
5,4,3.24,205,3062,0.432,0.4006,55,700,3528,97,0.0016
5,5,3.25,203,3135,0.4271,0.3986,55,700,3528,97.9,0.0016
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,3528,97.5,0.0017
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,3528,98.6,0.0016
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,3528,97.6,0.0014
5,9,3.26,206.7,3165,0.425,0.3976,55,700,3528,97.7,0.0015
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,3528,98.6,0.0015
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,3528,98.4,0.0018
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,3528,97.4,0.0016
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,3528,98.6,0.0013
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,3528,98.4,0.0016
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,3528,97.3,0.0016
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,3528,98.2,0.0014
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,3528,98,0.0014
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,3528,98,0.0014
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,3528,98.9,0.0015
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,3528,98.3,0.0012
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,3528,98.3,0.0016
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,3528,97.5,0.0016
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,3528,99.4,0.0014
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,3528,98.1,0.0013
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,3528,99.4,0.0014
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,4032,97.9,0.0017
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,4032,97.9,0.0018
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,4032,98.3,0.0016
5,4,3.24,205,3062,0.432,0.4006,55,700,4032,97,0.0018
5,5,3.25,203,3135,0.4271,0.3986,55,700,4032,97.1,0.0017
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,4032,97.5,0.0018
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,4032,98.6,0.0015
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,4032,97.3,0.0016
5,9,3.26,206.7,3165,0.425,0.3976,55,700,4032,97.8,0.0016
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,4032,98.5,0.0015
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,4032,97.2,0.0018
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,4032,97.7,0.0018
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,4032,97.9,0.0016
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,4032,98.2,0.0015
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,4032,96.7,0.0019
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,4032,98.1,0.0016
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,4032,98.4,0.0016
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,4032,97.6,0.0015
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,4032,98.7,0.0015
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,4032,99.1,0.0011
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,4032,97.9,0.0016
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,4032,98.1,0.0015
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,4032,99.1,0.0012
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,4032,98.9,0.0011
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,4032,99.2,0.0017
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,4536,98.5,0.0017
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,4536,98.1,0.0017
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,4536,98.4,0.0017
5,4,3.24,205,3062,0.432,0.4006,55,700,4536,97.2,0.0017
5,5,3.25,203,3135,0.4271,0.3986,55,700,4536,97.2,0.0017
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,4536,97.5,0.0018
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,4536,98.7,0.0018
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,4536,97.5,0.0015
5,9,3.26,206.7,3165,0.425,0.3976,55,700,4536,97.6,0.0016
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,4536,97.6,0.0016
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,4536,97.8,0.0019
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,4536,98,0.0017
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,4536,97.7,0.0014
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,4536,98.4,0.002
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,4536,96.6,0.0019
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,4536,98.1,0.0016
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,4536,98,0.0015
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,4536,97.3,0.0016
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,4536,97.9,0.0016
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,4536,97.3,0.0012
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,4536,97.1,0.0015
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,4536,96.8,0.0018
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,4536,98.3,0.0014
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,4536,97.6,0.0012
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,4536,98.5,0.0014
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,5040,98.8,0.0016
5,2,3.34,205.5,3051,0.4389,0.4139,55,700,5040,97.9,0.0017
5,3,3.22,201.8,3132,0.4275,0.3992,55,700,5040,99,0.0018
5,4,3.24,205,3062,0.432,0.4006,55,700,5040,97.5,0.002
5,5,3.25,203,3135,0.4271,0.3986,55,700,5040,98.3,0.0018
5,6,3.24,203.6,3146,0.4261,0.3976,55,700,5040,97.5,0.0019
5,7,3.24,208.5,3220,0.4224,0.3982,55,700,5040,98.6,0.0018
5,8,3.28,206.4,3221,0.4217,0.3967,55,700,5040,97.9,0.0017
5,9,3.26,206.7,3165,0.425,0.3976,55,700,5040,97.6,0.0016
5,10,3.26,207.1,3156,0.4238,0.3936,55,700,5040,98.6,0.0015
5,11,3.31,208.3,3048,0.4389,0.4134,55,700,5040,98.5,0.002
5,12,3.33,205.2,3075,0.4374,0.4139,55,700,5040,97.3,0.0019
5,13,3.24,200.2,3114,0.4281,0.3984,55,700,5040,98.5,0.0014
5,14,3.28,197.7,3080,0.4291,0.3964,55,700,5040,98,0.0018
5,15,3.26,202.3,3140,0.4259,0.3966,55,700,5040,97.1,0.0019
5,16,3.24,206.3,3146,0.4259,0.3972,55,700,5040,98,0.0016
5,17,3.26,210.2,3207,0.4223,0.3963,55,700,5040,98,0.0016
5,18,3.35,207.4,3191,0.4225,0.3949,55,700,5040,98.1,0.0016
5,19,3.33,210.4,3175,0.4234,0.3951,55,700,5040,98.7,0.0015
5,20,3.21,175.8,3039,0.4321,0.3981,55,700,5040,98.2,0.0012
5,21,3.34,182.8,3073,0.4279,0.3931,55,700,5040,97.2,0.0015
5,22,3.32,173.3,3080,0.4273,0.3926,55,700,5040,97.3,0.0014
5,23,3.23,185.1,3028,0.4311,0.3946,55,700,5040,98.5,0.0011
5,24,3.27,172.4,3062,0.4304,0.3971,55,700,5040,98.3,0.0012
5,25,3.25,185.9,3114,0.4264,0.3946,55,700,5040,98.7,0.0016
5,1,3.32,206.4,3055,0.4385,0.4135,55,700,5544,98.2,0.0017
